,cluster,count_cust
43069,43169,1267.72
43070,43170,447.267
43071,43171,468.921
43072,43172,252.67200000000003
43073,43173,49.94200000000001
43074,43174,205.37
43075,43175,18.936
43076,43176,389.079
43077,43177,431.347
43078,43178,35.128
43079,43179,2139.591
43080,43180,39.697
43081,43181,64.714
43082,43182,942.905
43083,43183,814.529
43084,43184,18.837
43085,43185,300.175
43086,43186,958.215
43087,43187,1799.7140000000002
43088,43188,319.68600000000004
43089,43189,1331.21
43090,43190,45.756
43091,43191,424.435
43092,43192,77.155
43093,43193,410.245
43094,43194,2294.411
43095,43195,683.625
43096,43196,16.604
43097,43197,298.804
43098,43198,3253.548
43099,43199,1058.946
43100,43200,54.854
43101,43201,1175.8390000000002
43102,43202,7.641
43103,43203,1616.2800000000002
43104,43204,1841.831
43105,43205,825.774
43106,43206,976.144
43107,43207,43.205999999999996
43108,43208,557.459
43109,43209,786.953
43110,43210,337.665
43111,43211,50.323
43112,43212,58.002
43113,43213,509.044
43114,43214,169.307
43115,43215,6.142
43116,43216,1200.512
43117,43217,64.142
43118,43218,29.153
43119,43219,3.247
43120,43220,40.353
43121,43221,46.795
43122,43222,22.525
43123,43223,211.881
43124,43224,193.82500000000002
43125,43225,46.06399999999999
43126,43226,56.554
43127,43227,4.193
43128,43228,308.454
43129,43229,140.787
43130,43230,140.941
43131,43231,12.93
43132,43232,167.18800000000002
43133,43233,481.65799999999996
43134,43234,9.68
43135,43235,28.373
43136,43236,11.289
43137,43237,1418.3
43138,43238,4.791
43139,43239,3842.402
43140,43240,11.739
43141,43241,106.696
43142,43242,612.003
43143,43243,412.589
43144,43244,404.255
43145,43245,917.983
43146,43246,6950.602
43147,43247,6.478
43148,43248,750.471
43149,43249,62.818
43150,43250,143.882
43151,43251,506.57
43152,43252,3770.786
43153,43253,546.423
43154,43254,66.98599999999999
43155,43255,28.896
43156,43256,3.167
43157,43257,73.23400000000001
43158,43258,248.74099999999999
43159,43259,10.626000000000001
43160,43260,139.59900000000002
43161,43261,1729.275
43162,43262,613.29
43163,43263,201.198
43164,43264,313.168
43165,43265,60.513999999999996
43166,43266,1399.071
43167,43267,9.053
43168,43268,3.973
43169,43269,3.647
43170,43270,160.494
43171,43271,585.13
43172,43272,11.836
43173,43273,231.767
43174,43274,71.57600000000001
43175,43275,602.665
43176,43276,13.256
43177,43277,26.156999999999996
43178,43278,11.091000000000001
43179,43279,5.022
43180,43280,12.853000000000002
43181,43281,4.078
43182,43282,807.2620000000001
43183,43283,78.89999999999999
43184,43284,24.717
43185,43285,19.762999999999998
43186,43286,97.668
43187,43287,4.038
43188,43288,54.34
43189,43289,413.86499999999995
43190,43290,189.58100000000002
43191,43291,145.92600000000002
43192,43292,6.477
43193,43293,214.415
43194,43294,3.079
43195,43295,234.444
43196,43296,751.788
43197,43297,392.04600000000005
43198,43298,7.604
43199,43299,56.319
43200,43300,152.249
43201,43301,36.656
43202,43302,581.856
43203,43303,174.028
43204,43304,5677.848
43205,43305,38.516999999999996
43206,43306,74.908
43207,43307,81.314
43208,43308,818.537
43209,43309,1056.757
43210,43310,264.727
43211,43311,374.25600000000003
43212,43312,137.633
43213,43313,475.468
43214,43314,632.876
43215,43315,2706.344
43216,43316,749.499
43217,43317,2837.1440000000002
43218,43318,203.889
43219,43319,19.346
43220,43320,2090.777
43221,43321,898.466
43222,43322,199.57600000000002
43223,43323,78.832
43224,43324,187.38600000000002
43225,43325,6.452
43226,43326,1126.4940000000001
43227,43327,34.677
43228,43328,3.053
43229,43329,9.822
43230,43330,286.049
43231,43331,61.958000000000006
43232,43332,64.083
43233,43333,2735.142
43234,43334,6.465
43235,43335,20.990000000000002
43236,43336,694.958
43237,43337,1123.155
43238,43338,260.838
43239,43339,471.228
43240,43340,1086.822
43241,43341,464.132
43242,43342,37.382
43243,43343,755.575
43244,43344,652.6880000000001
43245,43345,817.028
43246,43346,220.79099999999997
43247,43347,154.56099999999998
43248,43348,31.136999999999997
43249,43349,119.761
43250,43350,2957.021
43251,43351,2826.254
43252,43352,177.08599999999998
43253,43353,1887.462
43254,43354,7.289
43255,43355,19.25
43256,43356,17.416
43257,43357,2012.018
43258,43358,7.144
43259,43359,1366.0520000000001
43260,43360,462.04
43261,43361,1109.882
43262,43362,7.27
43263,43363,613.909
43264,43364,123.68799999999999
43265,43365,2426.282
43266,43366,1102.1229999999998
43267,43367,222.99400000000003
43268,43368,947.855
43269,43369,16.93
43270,43370,923.925
43271,43371,978.5450000000001
43272,43372,166.91899999999998
43273,43373,5.022
43274,43374,4330.436
43275,43375,19.987000000000002
43276,43376,29.541
43277,43377,334.849
43278,43378,1913.021
43279,43379,32.152
43280,43380,3.736
43281,43381,571.359
43282,43382,75.513
43283,43383,2858.2529999999997
43284,43384,35.028
43285,43385,3014.843
43286,43386,442.177
43287,43387,821.97
43288,43388,233.4
43289,43389,475.625
43290,43390,193.816
43291,43391,12.542
43292,43392,566.319
43293,43393,37.269999999999996
43294,43394,29.436
43295,43395,177.279
43296,43396,898.2410000000001
43297,43397,77.636
43298,43398,21.441000000000003
43299,43399,18.081000000000003
43300,43400,35.455
43301,43401,1514.337
43302,43402,7.303000000000001
43303,43403,123.52499999999999
43304,43404,61.923
43305,43405,688.173
43306,43406,21.317
43307,43407,569.544
43308,43408,27.299999999999997
43309,43409,23.822
43310,43410,843.117
43311,43411,100.715
43312,43412,7.275
43313,43413,158.586
43314,43414,39.614
43315,43415,677.898
43316,43416,590.582
43317,43417,127.82600000000001
43318,43418,99.283
43319,43419,21.028
43320,43420,189.655
43321,43421,1024.8300000000002
43322,43422,1142.957
43323,43423,964.5300000000001
43324,43424,577.459
43325,43425,657.8820000000001
43326,43426,163.11
43327,43427,811.035
43328,43428,2563.3070000000002
43329,43429,3307.909
43330,43430,76.764
43331,43431,24.88
43332,43432,657.86
43333,43433,277.637
43334,43434,8.279
43335,43435,689.394
43336,43436,6.465
43337,43437,77.496
43338,43438,1420.085
43339,43439,143.304
43340,43440,93.5
43341,43441,5215.823
43342,43442,135.426
43343,43443,4.265
43344,43444,191.20000000000002
43345,43445,2154.782
43346,43446,779.5949999999999
43347,43447,138.779
43348,43448,936.0039999999999
43349,43449,759.0759999999999
43350,43450,90.196
43351,43451,52.909
43352,43452,638.1419999999999
43353,43453,70.03299999999999
43354,43454,6.894
43355,43455,7.868
43356,43456,172.57999999999998
43357,43457,1696.8120000000001
43358,43458,3.796
43359,43459,266.283
43360,43460,2344.8869999999997
43361,43461,775.895
43362,43462,1214.741
43363,43463,194.64300000000003
43364,43464,738.14
43365,43465,40.806
43366,43466,25.406
43367,43467,461.36
43368,43468,53.805
43369,43469,2995.46
43370,43470,55.196
43371,43471,1617.578
43372,43472,118.041
43373,43473,580.048
43374,43474,317.07800000000003
43375,43475,669.6980000000001
43376,43476,350.578
43377,43477,284.041
43378,43478,3.226
43379,43479,134.482
43380,43480,25.918
43381,43481,480.62999999999994
43382,43482,910.5319999999999
43383,43483,681.776
43384,43484,442.91299999999995
43385,43485,129.67000000000002
43386,43486,17.594
43387,43487,32.879999999999995
43388,43488,910.4650000000001
43389,43489,68.753
43390,43490,232.11199999999997
43391,43491,159.502
43392,43492,935.594
43393,43493,157.876
43394,43494,63.160999999999994
43395,43495,15.066
43396,43496,6.106
43397,43497,98.70299999999999
43398,43498,1120.029
43399,43499,2217.038
43400,43500,3495.892
43401,43501,11.406
43402,43502,1274.153
43403,43503,1609.141
43404,43504,195.71799999999996
43405,43505,488.998
43406,43506,818.106
43407,43507,190.902
43408,43508,43.214
43409,43509,799.52
43410,43510,730.199
43411,43511,5.25
43412,43512,460.467
43413,43513,2471.503
43414,43514,24.965
43415,43515,36.768
43416,43516,4.624
43417,43517,61.245999999999995
43418,43518,192.79600000000002
43419,43519,9.301
43420,43520,31.222
43421,43521,31.401
43422,43522,39.348
43423,43523,377.669
43424,43524,2737.237
43425,43525,1892.2630000000001
43426,43526,578.365
43427,43527,849.441
43428,43528,4.138
43429,43529,98.114
43430,43530,10.464
43431,43531,3.8
43432,43532,584.601
43433,43533,21.419999999999998
43434,43534,25.631
43435,43535,12.687
43436,43536,3.614
43437,43537,111.348
43438,43538,537.085
43439,43539,116.462
43440,43540,564.675
43441,43541,17.392
43442,43542,21.001
43443,43543,897.875
43444,43544,268.803
43445,43545,2580.316
43446,43546,51.056000000000004
43447,43547,175.43
43448,43548,161.977
43449,43549,5.072
43450,43550,20.252000000000002
43451,43551,80.023
43452,43552,14.243
43453,43553,49.963
43454,43554,495.682
43455,43555,2639.369
43456,43556,1049.507
43457,43557,1546.323
43458,43558,140.73499999999999
43459,43559,6.454
43460,43560,54.263999999999996
43461,43561,57.058
43462,43562,1099.7089999999998
43463,43563,206.852
43464,43564,1057.312
43465,43565,1406.721
43466,43566,2062.186
43467,43567,4.009
43468,43568,30.562
43469,43569,1396.145
43470,43570,53.82
43471,43571,203.83200000000002
43472,43572,9.226
43473,43573,125.448
43474,43574,703.084
43475,43575,1110.96
43476,43576,244.015
43477,43577,74.91
43478,43578,564.966
43479,43579,792.83
43480,43580,415.665
43481,43581,56.808
43482,43582,1682.8700000000001
43483,43583,827.7100000000002
43484,43584,7.133
43485,43585,274.534
43486,43586,1605.712
43487,43587,46.046
43488,43588,5.022
43489,43589,52.355
43490,43590,316.488
43491,43591,118.208
43492,43592,7.526
43493,43593,3.167
43494,43594,22.926000000000002
43495,43595,77.114
43496,43596,35.996
43497,43597,129.562
43498,43598,3.835
43499,43599,17.985
43500,43600,5.684
43501,43601,1131.32
43502,43602,11.286
43503,43603,331.20799999999997
43504,43604,21.175
43505,43605,3779.192
43506,43606,46.599999999999994
43507,43607,894.074
43508,43608,16.234
43509,43609,900.094
43510,43610,71.152
43511,43611,812.992
43512,43612,883.172
43513,43613,18.156
43514,43614,1491.945
43515,43615,842.1990000000001
43516,43616,63.988
43517,43617,474.17
43518,43618,5933.311
43519,43619,64.949
43520,43620,4.078
43521,43621,44.999
43522,43622,120.935
43523,43623,2061.122
43524,43624,8.085
43525,43625,15.104999999999999
43526,43626,4075.053
43527,43627,761.72
43528,43628,1412.72
43529,43629,758.547
43530,43630,875.149
43531,43631,96.832
43532,43632,11.731000000000002
43533,43633,58.862
43534,43634,781.764
43535,43635,1318.6280000000002
43536,43636,5.448
43537,43637,658.023
43538,43638,22.966
43539,43639,8.907
43540,43640,12.325
43541,43641,372.021
43542,43642,148.488
43543,43643,3.381
43544,43644,4454.077
43545,43645,26.22
43546,43646,25.508
43547,43647,29.489
43548,43648,82.24600000000001
43549,43649,1624.222
43550,43650,4.078
43551,43651,1247.889
43552,43652,1621.989
43553,43653,77.993
43554,43654,211.164
43555,43655,22.806
43556,43656,560.1270000000001
43557,43657,13.896
43558,43658,517.507
43559,43659,42.759
43560,43660,41.359
43561,43661,129.694
43562,43662,401.067
43563,43663,9.52
43564,43664,227.546
43565,43665,91.48100000000001
43566,43666,543.196
43567,43667,976.5310000000001
43568,43668,1036.877
43569,43669,30.767
43570,43670,6.458
43571,43671,13.754999999999999
43572,43672,653.087
43573,43673,1154.326
43574,43674,95.97
43575,43675,8.036
43576,43676,866.3860000000001
43577,43677,31.270000000000003
43578,43678,94.81
43579,43679,19.952
43580,43680,211.14800000000002
43581,43681,18.93
43582,43682,213.478
43583,43683,10.086
43584,43684,105.901
43585,43685,613.726
43586,43686,3.945
43587,43687,193.302
43588,43688,538.0500000000001
43589,43689,299.51
43590,43690,139.24099999999999
43591,43691,767.027
43592,43692,674.2389999999999
43593,43693,235.368
43594,43694,2419.0550000000003
43595,43695,250.90899999999996
43596,43696,569.6410000000001
43597,43697,549.985
43598,43698,92.27000000000001
43599,43699,13.269
43600,43700,116.477
43601,43701,77.724
43602,43702,377.257
43603,43703,1634.2759999999998
43604,43704,34.962
43605,43705,9.482
43606,43706,226.549
43607,43707,586.052
43608,43708,38.541
43609,43709,263.49399999999997
43610,43710,47.599999999999994
43611,43711,14.062999999999999
43612,43712,3620.294
43613,43713,10.962
43614,43714,214.583
43615,43715,161.257
43616,43716,1073.998
43617,43717,258.68
43618,43718,610.251
43619,43719,3.229
43620,43720,6845.089
43621,43721,105.053
43622,43722,524.326
43623,43723,666.1
43624,43724,1991.806
43625,43725,162.123
43626,43726,843.186
43627,43727,110.506
43628,43728,782.408
43629,43729,38.458
43630,43730,527.106
43631,43731,11.033
43632,43732,1642.292
43633,43733,2205.255
43634,43734,39.637
43635,43735,20.89
43636,43736,3.27
43637,43737,1347.906
43638,43738,72.03099999999999
43639,43739,176.573
43640,43740,1022.1959999999999
43641,43741,662.262
43642,43742,265.82000000000005
43643,43743,278.46
43644,43744,24.986
43645,43745,291.143
43646,43746,4.049
43647,43747,19.01
43648,43748,1259.263
43649,43749,1415.5549999999998
43650,43750,241.6
43651,43751,1857.0819999999999
43652,43752,90.80099999999999
43653,43753,96.68299999999999
43654,43754,78.351
43655,43755,11.042
43656,43756,296.751
43657,43757,1172.085
43658,43758,157.41000000000003
43659,43759,3.035
43660,43760,1673.451
43661,43761,68.348
43662,43762,214.481
43663,43763,31.058
43664,43764,168.554
43665,43765,597.003
43666,43766,18.36
43667,43767,110.467
43668,43768,18.65
43669,43769,4.747
43670,43770,241.16400000000002
43671,43771,844.182
43672,43772,352.26
43673,43773,20.513
43674,43774,57.514
43675,43775,110.897
43676,43776,151.434
43677,43777,14.373
43678,43778,231.46699999999998
43679,43779,69.39
43680,43780,45.963
43681,43781,844.383
43682,43782,101.828
43683,43783,2030.629
43684,43784,171.219
43685,43785,125.93100000000001
43686,43786,108.613
43687,43787,155.41400000000002
43688,43788,512.006
43689,43789,260.065
43690,43790,5.494
43691,43791,13.84
43692,43792,40.788
43693,43793,292.793
43694,43794,667.9359999999999
43695,43795,38.135999999999996
43696,43796,47.007999999999996
43697,43797,49.944
43698,43798,12.663
43699,43799,92.686
43700,43800,290.52799999999996
43701,43801,14.406
43702,43802,3.997
43703,43803,46.400999999999996
43704,43804,23.194
43705,43805,163.98000000000002
43706,43806,16.926000000000002
43707,43807,1805.4479999999999
43708,43808,12.666
43709,43809,15.908000000000001
43710,43810,20.024
43711,43811,184.484
43712,43812,1460.365
43713,43813,2287.922
43714,43814,23.28
43715,43815,72.212
43716,43816,70.38
43717,43817,216.80400000000003
43718,43818,116.45599999999999
43719,43819,232.488
43720,43820,97.761
43721,43821,47.34
43722,43822,64.03
43723,43823,27.864
43724,43824,5.281
43725,43825,24.272
43726,43826,340.594
43727,43827,191.618
43728,43828,324.931
43729,43829,10.008
43730,43830,34.112
43731,43831,723.227
43732,43832,108.471
43733,43833,1168.961
43734,43834,1993.3049999999998
43735,43835,428.501
43736,43836,78.325
43737,43837,3972.7470000000003
43738,43838,310.914
43739,43839,376.578
43740,43840,3.609
43741,43841,2419.399
43742,43842,1116.9640000000002
43743,43843,396.317
43744,43844,3.128
43745,43845,4152.244000000001
43746,43846,5.072
43747,43847,1510.297
43748,43848,1372.89
43749,43849,925.8589999999999
43750,43850,935.587
43751,43851,548.0649999999999
43752,43852,1945.1239999999998
43753,43853,165.271
43754,43854,76.171
43755,43855,202.405
43756,43856,890.1510000000001
43757,43857,17.933999999999997
43758,43858,676.566
43759,43859,148.662
43760,43860,144.9
43761,43861,129.151
43762,43862,1454.5700000000002
43763,43863,818.808
43764,43864,387.326
43765,43865,1790.652
43766,43866,44.042
43767,43867,1699.6009999999999
43768,43868,631.29
43769,43869,789.255
43770,43870,1307.991
43771,43871,154.507
43772,43872,481.65099999999995
43773,43873,488.043
43774,43874,1006.972
43775,43875,25.956000000000003
43776,43876,13.903
43777,43877,34.275
43778,43878,180.595
43779,43879,67.734
43780,43880,75.156
43781,43881,7.454
43782,43882,98.79899999999999
43783,43883,697.29
43784,43884,1728.545
43785,43885,3.076
43786,43886,314.991
43787,43887,615.767
43788,43888,132.419
43789,43889,82.392
43790,43890,15.319
43791,43891,64.283
43792,43892,49.748
43793,43893,660.112
43794,43894,7.782
43795,43895,323.46
43796,43896,23.726
43797,43897,226.92
43798,43898,261.07
43799,43899,19.356
43800,43900,708.466
43801,43901,97.788
43802,43902,196.728
43803,43903,19.158
43804,43904,116.264
43805,43905,1466.921
43806,43906,701.984
43807,43907,132.67
43808,43908,17.576
43809,43909,14.257000000000001
43810,43910,110.112
43811,43911,74.648
43812,43912,931.551
43813,43913,122.628
43814,43914,117.921
43815,43915,1357.851
43816,43916,27.587
43817,43917,11.349
43818,43918,717.618
43819,43919,651.2220000000001
43820,43920,543.184
43821,43921,30.247
43822,43922,61.62800000000001
43823,43923,593.202
43824,43924,342.86199999999997
43825,43925,79.09100000000001
43826,43926,53.468999999999994
43827,43927,38.964
43828,43928,736.765
43829,43929,4.038
43830,43930,876.354
43831,43931,989.951
43832,43932,6.966
43833,43933,2132.479
43834,43934,312.879
43835,43935,1864.8790000000001
43836,43936,16.05
43837,43937,30.313
43838,43938,19.711000000000002
43839,43939,8.916
43840,43940,124.465
43841,43941,1857.718
43842,43942,215.966
43843,43943,39.0
43844,43944,3.687
43845,43945,1089.3690000000001
43846,43946,1167.152
43847,43947,117.38
43848,43948,5.326
43849,43949,404.945
43850,43950,46.873000000000005
43851,43951,945.216
43852,43952,19.175
43853,43953,11.932
43854,43954,977.894
43855,43955,72.894
43856,43956,4.078
43857,43957,361.378
43858,43958,10.557
43859,43959,575.779
43860,43960,132.999
43861,43961,394.106
43862,43962,3.167
43863,43963,1389.806
43864,43964,4.559
43865,43965,3868.208
43866,43966,112.556
43867,43967,88.616
43868,43968,81.475
43869,43969,490.38999999999993
43870,43970,642.463
43871,43971,985.1930000000001
43872,43972,389.669
43873,43973,4.057
43874,43974,13.736
43875,43975,809.76
43876,43976,2005.017
43877,43977,614.086
43878,43978,1199.096
43879,43979,44.123999999999995
43880,43980,2172.353
43881,43981,153.791
43882,43982,1111.742
43883,43983,58.449
43884,43984,3.229
43885,43985,177.562
43886,43986,120.47999999999999
43887,43987,2400.299
43888,43988,92.692
43889,43989,740.4999999999999
43890,43990,6.728999999999999
43891,43991,25.08
43892,43992,78.696
43893,43993,3828.6579999999994
43894,43994,19.354
43895,43995,533.738
43896,43996,387.72400000000005
43897,43997,53.353
43898,43998,257.631
43899,43999,30.464
43900,44000,330.721
43901,44001,87.458
43902,44002,120.374
43903,44003,515.317
43904,44004,98.89600000000002
43905,44005,3481.014
43906,44006,714.4749999999999
43907,44007,60.442
43908,44008,2497.5370000000003
43909,44009,929.139
43910,44010,868.5579999999999
43911,44011,8.166
43912,44012,256.807
43913,44013,868.03
43914,44014,46.27
43915,44015,21.916
43916,44016,17.792
43917,44017,110.86000000000001
43918,44018,711.553
43919,44019,475.962
43920,44020,735.5160000000001
43921,44021,486.26599999999996
43922,44022,3.347
43923,44023,24.416
43924,44024,70.989
43925,44025,7.416
43926,44026,677.205
43927,44027,60.135000000000005
43928,44028,24.128999999999998
43929,44029,33.68
43930,44030,85.721
43931,44031,26.662
43932,44032,3.251
43933,44033,15.7
43934,44034,1856.229
43935,44035,43.108999999999995
43936,44036,194.143
43937,44037,3559.0
43938,44038,359.308
43939,44039,51.963
43940,44040,171.53199999999998
43941,44041,10.072
43942,44042,2184.7
43943,44043,192.24099999999999
43944,44044,113.512
43945,44045,118.386
43946,44046,19.766
43947,44047,30.53
43948,44048,6.142
43949,44049,3.198
43950,44050,267.685
43951,44051,61.016
43952,44052,1342.525
43953,44053,27.442
43954,44054,2524.285
43955,44055,11.452
43956,44056,74.25999999999999
43957,44057,33.618
43958,44058,371.13200000000006
43959,44059,3.902
43960,44060,13.366
43961,44061,32.458
43962,44062,9.667
43963,44063,44.410000000000004
43964,44064,733.077
43965,44065,1112.16
43966,44066,2487.2870000000003
43967,44067,39.905
43968,44068,187.474
43969,44069,35.153000000000006
43970,44070,52.09
43971,44071,147.45299999999997
43972,44072,185.184
43973,44073,8.451
43974,44074,4.744
43975,44075,107.864
43976,44076,456.032
43977,44077,600.539
43978,44078,114.18299999999999
43979,44079,553.636
43980,44080,371.923
43981,44081,1077.136
43982,44082,590.606
43983,44083,985.591
43984,44084,69.89699999999999
43985,44085,904.832
43986,44086,7.144
43987,44087,308.20000000000005
43988,44088,9.501
43989,44089,11.557
43990,44090,49.491
43991,44091,536.052
43992,44092,143.463
43993,44093,168.065
43994,44094,105.77300000000001
43995,44095,6.142
43996,44096,686.718
43997,44097,441.14599999999996
43998,44098,455.633
43999,44099,16.037
44000,44100,4447.128
44001,44101,127.681
44002,44102,15.129000000000001
44003,44103,6.182
44004,44104,402.31399999999996
44005,44105,310.53499999999997
44006,44106,454.58
44007,44107,786.185
44008,44108,336.37
44009,44109,115.63
44010,44110,28.503
44011,44111,10.647
44012,44112,1300.82
44013,44113,1213.1039999999998
44014,44114,3.83
44015,44115,241.004
44016,44116,147.015
44017,44117,42.162
44018,44118,412.312
44019,44119,1754.894
44020,44120,55.181
44021,44121,87.372
44022,44122,1078.5059999999999
44023,44123,204.923
44024,44124,160.673
44025,44125,10.847
44026,44126,5.004
44027,44127,1033.466
44028,44128,502.72599999999994
44029,44129,118.573
44030,44130,18.526
44031,44131,2892.4679999999994
44032,44132,503.9699999999999
44033,44133,47.116
44034,44134,335.948
44035,44135,9934.491
44036,44136,16.275
44037,44137,8.955
44038,44138,3.522
44039,44139,310.209
44040,44140,176.28
44041,44141,942.0450000000001
44042,44142,140.389
44043,44143,989.9159999999999
44044,44144,314.87399999999997
44045,44145,69.93900000000001
44046,44146,1212.755
44047,44147,57.101
44048,44148,1013.553
44049,44149,81.207
44050,44150,17.6
44051,44151,5091.639
44052,44152,55.7
44053,44153,63.358999999999995
44054,44154,370.19399999999996
44055,44155,3.587
44056,44156,25.983000000000004
44057,44157,85.699
44058,44158,113.92599999999999
44059,44159,3.053
44060,44160,1871.31
44061,44161,3.407
44062,44162,18.628999999999998
44063,44163,212.788
44064,44164,12.642
44065,44165,320.20500000000004
44066,44166,94.25
44067,44167,1036.034
44068,44168,8.97
44069,44169,1620.306
44070,44170,69.846
44071,44171,691.941
44072,44172,17.575000000000003
44073,44173,985.059
44074,44174,9.687000000000001
44075,44175,173.073
44076,44176,335.45
44077,44177,720.4490000000001
44078,44178,410.796
44079,44179,29.354
44080,44180,182.732
44081,44181,14.348
44082,44182,15.312000000000001
44083,44183,52.581
44084,44184,1129.854
44085,44185,808.548
44086,44186,3.547
44087,44187,19.358
44088,44188,239.79899999999998
44089,44189,665.371
44090,44190,1933.453
44091,44191,23.424
44092,44192,312.658
44093,44193,42.306
44094,44194,893.134
44095,44195,3.167
44096,44196,70.562
44097,44197,65.63399999999999
44098,44198,17.512999999999998
44099,44199,39.07
44100,44200,228.94
44101,44201,4413.789
44102,44202,892.313
44103,44203,61.007
44104,44204,2618.004
44105,44205,2676.116
44106,44206,459.70399999999995
44107,44207,244.69
44108,44208,1193.1439999999998
44109,44209,986.6899999999999
44110,44210,6.63
44111,44211,173.978
44112,44212,2322.864
44113,44213,10.744
44114,44214,422.247
44115,44215,1606.423
44116,44216,578.431
44117,44217,635.608
44118,44218,13.251000000000001
44119,44219,900.668
44120,44220,112.834
44121,44221,44.811
44122,44222,545.981
44123,44223,6.368
44124,44224,2207.935
44125,44225,47.515
44126,44226,3.331
44127,44227,1591.52
44128,44228,117.44900000000001
44129,44229,4.76
44130,44230,29.404999999999998
44131,44231,128.231
44132,44232,686.4939999999999
44133,44233,523.918
44134,44234,212.973
44135,44235,774.6999999999999
44136,44236,25.844
44137,44237,2343.4390000000003
44138,44238,10.32
44139,44239,2432.212
44140,44240,24.409999999999997
44141,44241,1018.3800000000001
44142,44242,138.476
44143,44243,3.128
44144,44244,408.228
44145,44245,71.156
44146,44246,3.173
44147,44247,1565.481
44148,44248,37.317
44149,44249,8.149000000000001
44150,44250,1282.626
44151,44251,1664.008
44152,44252,106.914
44153,44253,30.580000000000002
44154,44254,10.259
44155,44255,69.23700000000001
44156,44256,10.309999999999999
44157,44257,387.556
44158,44258,21.291
44159,44259,6.465
44160,44260,9.105
44161,44261,359.20799999999997
44162,44262,2734.035
44163,44263,20.814
44164,44264,6.128
44165,44265,355.8
44166,44266,342.733
44167,44267,67.912
44168,44268,95.01500000000001
44169,44269,42.564
44170,44270,587.9
44171,44271,11.301
44172,44272,88.455
44173,44273,87.904
44174,44274,179.75
44175,44275,2143.865
44176,44276,17.706
44177,44277,168.108
44178,44278,1946.0
44179,44279,907.5989999999999
44180,44280,1428.103
44181,44281,124.75200000000001
44182,44282,217.405
44183,44283,1880.119
44184,44284,309.095
44185,44285,1979.802
44186,44286,37.789
44187,44287,729.436
44188,44288,213.23499999999999
44189,44289,958.314
44190,44290,93.685
44191,44291,16.482
44192,44292,89.737
44193,44293,21.128999999999998
44194,44294,108.93
44195,44295,141.792
44196,44296,84.25399999999999
44197,44297,481.29200000000003
44198,44298,349.79699999999997
44199,44299,1194.558
44200,44300,2492.586
44201,44301,4.946
44202,44302,10.404
44203,44303,4.527
44204,44304,4.078
44205,44305,1228.0439999999999
44206,44306,112.262
44207,44307,55.494
44208,44308,11.062
44209,44309,1189.568
44210,44310,119.385
44211,44311,19.68
44212,44312,8.291
44213,44313,1324.0610000000001
44214,44314,128.3
44215,44315,83.22200000000001
44216,44316,198.74699999999999
44217,44317,5.679
44218,44318,144.16
44219,44319,183.09199999999998
44220,44320,496.225
44221,44321,22.534999999999997
44222,44322,4.049
44223,44323,166.535
44224,44324,3.997
44225,44325,8.308
44226,44326,27.259
44227,44327,2513.812
44228,44328,315.297
44229,44329,824.87
44230,44330,317.588
44231,44331,1607.17
44232,44332,788.2289999999999
44233,44333,190.56199999999998
44234,44334,3.828
44235,44335,744.63
44236,44336,171.86700000000002
44237,44337,38.010000000000005
44238,44338,24.5
44239,44339,1533.797
44240,44340,152.32999999999998
44241,44341,2450.3630000000003
44242,44342,54.266000000000005
44243,44343,7.674
44244,44344,120.89099999999999
44245,44345,848.8330000000001
44246,44346,16.070999999999998
44247,44347,53.47
44248,44348,63.044
44249,44349,1342.016
44250,44350,3.742
44251,44351,4.025
44252,44352,1413.3400000000001
44253,44353,514.172
44254,44354,159.115
44255,44355,1469.474
44256,44356,65.34
44257,44357,2200.018
44258,44358,724.8309999999999
44259,44359,27.660000000000004
44260,44360,88.725
44261,44361,447.09900000000005
44262,44362,1929.816
44263,44363,355.614
44264,44364,346.954
44265,44365,438.159
44266,44366,16.104
44267,44367,2918.635
44268,44368,1083.881
44269,44369,106.738
44270,44370,6.928000000000001
44271,44371,456.01
44272,44372,45.09
44273,44373,167.168
44274,44374,111.27499999999999
44275,44375,856.903
44276,44376,39.048
44277,44377,3.112
44278,44378,51.912000000000006
44279,44379,680.768
44280,44380,182.158
44281,44381,20.810000000000002
44282,44382,256.513
44283,44383,214.328
44284,44384,619.4929999999999
44285,44385,362.317
44286,44386,7.465
44287,44387,10.577
44288,44388,157.30599999999998
44289,44389,7.724
44290,44390,260.99
44291,44391,780.701
44292,44392,2342.304
44293,44393,384.311
44294,44394,72.551
44295,44395,130.732
44296,44396,481.899
44297,44397,8.748
44298,44398,686.16
44299,44399,66.992
44300,44400,183.466
44301,44401,35.144
44302,44402,396.441
44303,44403,683.514
44304,44404,3.699
44305,44405,1767.074
44306,44406,487.577
44307,44407,27.581000000000003
44308,44408,3.474
44309,44409,3.801
44310,44410,5.521
44311,44411,20.677
44312,44412,11.27
44313,44413,8.041
44314,44414,45.472
44315,44415,9.780999999999999
44316,44416,24.346000000000004
44317,44417,485.793
44318,44418,189.091
44319,44419,285.03
44320,44420,715.825
44321,44421,111.267
44322,44422,926.921
44323,44423,522.809
44324,44424,54.733000000000004
44325,44425,24.272
44326,44426,21.838
44327,44427,256.964
44328,44428,21.458000000000002
44329,44429,1156.481
44330,44430,303.688
44331,44431,2312.4320000000002
44332,44432,204.874
44333,44433,1120.4209999999998
44334,44434,173.485
